username,id,label,displayname,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,profileImageUrl,totalReplyCount,totalRetweetCount,totalLikeCount,totalQuoteCount,totalSource
CARE,16834046,human,CARE (care.org),True,2008-10-18 01:35:47+00:00,1227412,2163,38154,10960,6575,6594,"Atlanta, GA, USA",False,https://pbs.twimg.com/profile_images/1501565644092936193/SefiCXEl_normal.jpg,37,324,830,23,4
hubert_misztela,735984245806661632,human,Hubert Misztela,False,2016-05-27 00:01:32+00:00,114,513,1242,2793,1,3,"Dublin, Ireland",False,https://pbs.twimg.com/profile_images/907353965804781568/T9TIGceC_normal.jpg,7,4,34,1,5
JunetMohamed,1536500138,human,"JUNET MOHAMED, CBS",True,2013-06-21 13:15:03+00:00,925140,184,4263,1951,179,958,"Nairobi, Kenya",False,https://pbs.twimg.com/profile_images/1553664298567827457/93z0Wh5N_normal.jpg,24007,16306,144488,2110,1
ToneVays,2577886615,bot,Tone Vays,True,2014-06-20 02:28:08+00:00,291607,1380,25712,40604,4679,5942,Global,False,https://pbs.twimg.com/profile_images/1416821178266787844/T1OkI9ZW_normal.jpg,1174,380,2968,26,2
ncpwg_org,1425141260256301059,human,Name Change Policy Working Group,False,2021-08-10 17:09:24+00:00,136,86,81,105,1,1,,False,https://pbs.twimg.com/profile_images/1425142461756628992/9SSNV_F5_normal.jpg,39,59,283,7,2
JennyleeGLV,32699434,human,Jennifer G 🌊🌊🇺🇦☮️,False,2009-04-18 01:08:51+00:00,15014,14180,5421,137186,8,1051,Las Vegas,False,https://pbs.twimg.com/profile_images/1467326253485080576/ZRU98Iyw_normal.jpg,80,74,1564,6,1
rkyashasvi,2197224919,bot,sharkboy98,False,2013-11-16 06:31:30+00:00,1,225,13,982,0,1,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,4
Jfurst12,4218360677,human,Jessica Furst,False,2015-11-18 13:52:15+00:00,420,1674,1152,3752,1,2,,False,https://pbs.twimg.com/profile_images/1061730332897173510/2a-Ljdvi_normal.jpg,33,4,57,2,2
AMIAinformatics,86091264,human,AMIA,False,2009-10-29 15:23:16+00:00,15954,968,13713,6532,448,2632,"Bethesda, MD",False,https://pbs.twimg.com/profile_images/827189725341556736/d3NanvdV_normal.jpg,15,146,501,40,3
cornishpenny,38669987,bot,Penny Stephens 💙,False,2009-05-08 13:57:29+00:00,799,1084,1604,5145,17,12,UK,False,https://pbs.twimg.com/profile_images/1563959086135255055/nj7D4tzQ_normal.jpg,18,12,80,4,1
OrlyLobel,92922681,human,Orly Lobel,False,2009-11-27 07:23:46+00:00,3464,1642,9795,8866,103,1098,,False,https://pbs.twimg.com/profile_images/3768076449/6e876d24e02c1d01c7f48526d82d5395_normal.jpeg,61,38,523,8,2
Umee_CrossChain,1285628066346274817,human,Umee 🌊,False,2020-07-21 17:31:07+00:00,114573,442,1167,2891,578,295,Umeeverse,False,https://pbs.twimg.com/profile_images/1609579320577785857/hhygMdg9_normal.jpg,2009,15330,19942,105,4
dariusparvin,811408471652347904,human,Darius Parvin ⚡️,False,2016-12-21 03:10:29+00:00,353,359,139,1269,6,7,"Berkeley, CA",False,https://pbs.twimg.com/profile_images/1125458922117013504/8y_vmxeO_normal.png,35,41,235,4,3
Shahriar627,296153200,human,Shahriar Hosseinjany,False,2011-05-10 08:51:58+00:00,38,102,40,44,0,2,,False,https://pbs.twimg.com/profile_images/1546151724230090752/3JlWgTRg_normal.jpg,5,53,142,0,3
MarilynSchlitz,28136504,human,"Marilyn Schlitz, PhD",False,2009-04-01 16:23:30+00:00,14663,11848,30845,2825,645,1167,San Francisco Bay Area,False,https://pbs.twimg.com/profile_images/1329631721222926337/ppJUrMd-_normal.jpg,6,22,77,1,3
marouaneksr,826929286380658688,bot,Maro Uane,False,2017-02-01 23:04:40+00:00,265,37,15,64,2,0,Morocco,False,https://pbs.twimg.com/profile_images/1481258481470554115/BgyWCaao_normal.jpg,0,0,0,0,0
DavidHassine3,1375867030755287042,human,David Hassine,False,2021-03-27 17:47:37+00:00,0,11,0,0,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
sudsmr,117406291,human,sudarshan,False,2010-02-25 13:23:10+00:00,210,262,1105,14595,2,26,"Bengaluru South, India",False,https://pbs.twimg.com/profile_images/1561387677735272448/fqdc6Kdk_normal.jpg,16,7,95,0,3
YilkalBekele,781673283829788672,human,YilkalMo,False,2016-09-30 01:53:28+00:00,172,1331,511,705,10,18,,False,https://pbs.twimg.com/profile_images/1462631615201427462/wNda58Qr_normal.jpg,4,15,58,1,3
WRicciardi,305236970,human,Walter Ricciardi,True,2011-05-25 21:40:20+00:00,54860,1059,33076,15506,408,322,Rome - Italy,False,https://pbs.twimg.com/profile_images/1080161601901264896/3Ea-8_eL_normal.jpg,207,569,2337,247,3
xkianteb,36876992,human,Kianté Brantley,False,2009-05-01 03:59:02+00:00,900,1598,2302,1207,10,39,,False,https://pbs.twimg.com/profile_images/1070891213111349255/gHN2o9R9_normal.jpg,69,97,480,4,3
nwknobla,14694914,human,Nicholas Knoblauch,False,2008-05-08 02:10:12+00:00,194,980,364,2184,3,5,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/1597294815066013696/hd4SwBDq_normal.jpg,34,7,78,1,6
stevenbjohnson,2182641,human,Steven Johnson,True,2007-03-25 15:42:05+00:00,1101818,367,9153,58,5226,610,Brooklyn NY & Marin County CA,False,https://pbs.twimg.com/profile_images/1388302739189510145/j-2jZu0R_normal.jpg,140,547,2507,86,2
SirTodd57,3110562573,bot,Tôdd Głz,False,2015-03-24 15:30:53+00:00,16,485,243,20006,0,4,,True,https://pbs.twimg.com/profile_images/1544478576979988482/ItzwIykp_normal.jpg,0,0,0,0,0
SatoshiStBets,1231601392139329536,human,SatoshiStreetBets,False,2020-02-23 15:27:15+00:00,85306,3,1093,171,203,268,Join the waitlist 👉,False,https://pbs.twimg.com/profile_images/1431619919578341380/pLuORH9H_normal.jpg,3004,4109,9440,194,2
urbandrea,114820052,human,Andrea Marpillero-Colomina,False,2010-02-16 18:22:56+00:00,578,3361,4381,7111,20,106,"Brooklyn, NY",False,https://pbs.twimg.com/profile_images/1196253763759169536/h1beMYMd_normal.jpg,55,85,594,6,2
wimlds,2999992556,human,Women+ in ML/DS,False,2015-01-28 22:54:20+00:00,17409,9599,9710,13345,407,340,Global,False,https://pbs.twimg.com/profile_images/877345413115764736/MTFNgtp3_normal.jpg,23,142,530,9,1
UFCHC,114820838,human,UF Congenital Heart Center,False,2010-02-16 18:26:06+00:00,790,196,916,216,22,40,"Gainesville, Florida",False,https://pbs.twimg.com/profile_images/1091345703224463361/zcWuxWER_normal.jpg,10,113,301,13,6
thomaskipf,50343115,human,Thomas Kipf,False,2009-06-24 15:54:44+00:00,22237,1024,1339,6065,368,178,Amsterdam,False,https://pbs.twimg.com/profile_images/778984689986105349/gcfw2w1H_normal.jpg,83,479,3634,39,1
LuCamachoG,3054361064,human,Lucía Camacho,False,2015-03-02 02:48:18+00:00,1294,2590,3376,21582,3,190,,False,https://pbs.twimg.com/profile_images/1591103684745875456/VrcWWhpk_normal.jpg,60,67,339,3,2
saronyitbarek,158065720,human,Saron,True,2010-06-21 17:48:50+00:00,37582,5384,27783,56894,939,574,,False,https://pbs.twimg.com/profile_images/1057577163300364290/XxPn2DSb_normal.jpg,367,236,1472,27,2
aashir_mohammed,1256624907305103360,bot,Mohammed Aashir,False,2020-05-02 16:41:56+00:00,21,53,31,547,0,1,India,False,https://pbs.twimg.com/profile_images/1269901991028785153/H9gGlnVi_normal.jpg,12,19,69,7,1
BacharAbdoul,1435411515230785540,human,Abdoul aziz Bachar,False,2021-09-08 01:16:11+00:00,250,907,92,295,0,4,,False,https://pbs.twimg.com/profile_images/1435411849986596865/0t9z7gsQ_normal.jpg,6,1,36,0,1
marc_trev,901231978766376961,human,Marcos Trevisan,False,2017-08-25 23:57:02+00:00,144,244,51,511,1,3,,False,https://pbs.twimg.com/profile_images/1584588354414329857/byGg1uR3_normal.jpg,10,13,97,4,2
NNUHTeamResus,1232773000627396608,human,NNUH Resuscitation & Education Services-RRT,False,2020-02-26 21:02:55+00:00,457,509,213,360,0,34,"Norwich,Norfolk",False,https://pbs.twimg.com/profile_images/1418255925312360451/tx_YGCzJ_normal.jpg,9,61,542,10,1
endoplasmarist2,1478744084500078593,bot,Alex,False,2022-01-05 15:04:09+00:00,19,218,4,125,0,0,,False,https://pbs.twimg.com/profile_images/1478744197284909063/rgzE3KWo_normal.jpg,0,0,2,0,1
WildAid,43194755,human,WildAid,True,2009-05-28 20:57:20+00:00,63590,1791,15299,15371,955,6858,San Francisco,False,https://pbs.twimg.com/profile_images/1562915203724980226/S8u3QmMl_normal.jpg,52,724,1917,23,4
VegaswapAMM,1372879289050308610,bot,Vegaswap Relaunch,False,2021-03-19 11:55:23+00:00,19771,42,989,607,31,218,"Blue Earth, MN",False,https://pbs.twimg.com/profile_images/1390137204287033349/8stRZ37g_normal.jpg,219,1597,781,18,2
MohammadTomy9,1468930296812871682,bot,Mohammad Tomy,False,2021-12-09 13:07:35+00:00,0,1,0,0,0,0,,False,https://pbs.twimg.com/profile_images/1470258271722291210/vbAK33rX_normal.jpg,0,0,0,0,0
muhamma96743245,1484168083392634890,human,muhammad haliru,False,2022-01-20 14:17:49+00:00,0,29,0,1,0,0,,False,https://pbs.twimg.com/profile_images/1484168292449374211/p3qMZ4hh_normal.png,0,0,0,0,0
StanfordHospPR,633907829,human,Linda Apeles,False,2012-07-12 17:41:08+00:00,25,45,3,0,0,0,"Stanford, CA",False,https://pbs.twimg.com/profile_images/2391664899/da3skj0cp3l3q21powur_normal.jpeg,0,0,0,0,0
MITSloan,8724862,human,MIT Sloan School of Management,True,2007-09-07 14:20:25+00:00,278525,1181,30129,3043,3841,4009,"Cambridge, MA",False,https://pbs.twimg.com/profile_images/973932722652700672/n7h0JpfE_normal.jpg,27,365,1211,21,1
VICENTERIOSOLEA,285685293,human,T1CORIOS,False,2011-04-21 16:05:31+00:00,57,243,4830,16337,0,179,GUERRERO,False,https://pbs.twimg.com/profile_images/1330502321097363458/-Czyach5_normal.jpg,6,15,147,1,1
mrGraemeSouness,2793278536,human,Graeme Souness,False,2014-09-30 00:59:07+00:00,2116,29,6,12,10,0,,False,https://pbs.twimg.com/profile_images/516756067121111041/g6E1S7HN_normal.jpeg,35,12,19,1,1
ReenaLodwal209,1484422589762387968,human,Reena Lodwal,False,2022-01-21 07:08:32+00:00,0,19,0,0,0,0,,False,https://pbs.twimg.com/profile_images/1484428201883742212/lJOTgTax_normal.jpg,0,0,0,0,0
mjnazir9,1442379663452504064,human,Pink one,False,2021-09-27 06:45:16+00:00,0,110,22,70,0,0,Lost in sureal world,False,https://pbs.twimg.com/profile_images/1449053047833956359/VIkApINM_normal.jpg,6,0,2,0,1
DataScienceDoc,1052261717835751425,human,DataScienceDoc,False,2018-10-16 18:15:18+00:00,7,180,49,147,0,5,"Würzburg, Deutschland",False,https://pbs.twimg.com/profile_images/1437874351098011662/z8hsVwkm_normal.jpg,1,0,7,0,3
myspacetom,3393521,human,Tom Anderson,True,2007-04-04 04:46:58+00:00,373624,703,2214,241,1326,373,"Oahu, Hawaii",False,https://pbs.twimg.com/profile_images/1237550450/mstom_normal.jpg,14663,68211,691771,12362,7
lalouchejulie,1480131215382433792,human,Julie Nagherim,False,2022-01-09 10:56:31+00:00,18,113,0,0,0,0,,False,https://pbs.twimg.com/profile_images/1480131367354736643/NwNJ2UlM_normal.png,0,0,0,0,0
debanjanG,75338122,human,debanjan,False,2009-09-18 17:38:48+00:00,282,878,679,2318,3,4,MIT,False,https://pbs.twimg.com/profile_images/618614659457908736/q5ucxdlz_normal.jpg,34,14,156,2,3
Preciou33886098,1215256234682650625,human,Judith Wilson,False,2020-01-09 12:57:27+00:00,539,2,121,2131,1,2,,False,https://pbs.twimg.com/profile_images/1392433253697662982/g0z5DHBd_normal.jpg,3,0,19,0,2
gabriellesibeli,370112958,human,Gabrielle 💙,False,2011-09-08 13:50:21+00:00,577,877,6848,14508,18,341,Planet Earth,False,https://pbs.twimg.com/profile_images/1539674331525038081/YcjyArlt_normal.jpg,11,15,138,5,1
Samiiiinn,1055100119270522880,human,Samin,False,2018-10-24 14:14:06+00:00,172,139,3600,3230,2,20,,False,https://pbs.twimg.com/profile_images/1598611024441131010/DOhnYhBS_normal.jpg,62,11,678,0,1
ChadHGriffin,2427885031,human,Chad Griffin,True,2014-04-04 21:36:50+00:00,24840,3932,6948,8825,328,702,"Los Angeles, CA",False,https://pbs.twimg.com/profile_images/650160004364922880/fozHZ1XD_normal.jpg,576,3005,17175,185,2
hoodsassy,2237311590,human,gabi,False,2013-12-09 08:56:07+00:00,2243,2216,49621,1012,20,3167,,False,https://pbs.twimg.com/profile_images/810178266464141312/YfwSCw2m_normal.jpg,22,9,15,0,2
TrvlGenieApp,2266573932,human,TrvlGenie App,False,2013-12-28 23:32:59+00:00,26213,22410,4450,19725,152,1504,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/655289469050818560/ktLZOla__normal.png,68,1080,582,4,2
SungminHong12,1283463794837135360,human,Sungmin Hong,False,2020-07-15 18:09:58+00:00,105,96,104,484,0,2,"Santa Clara, CA",False,https://pbs.twimg.com/profile_images/1283464897116995584/82irWSvB_normal.jpg,25,23,197,6,2
gyan_shareBlog,1030044999180853248,human,$risti,False,2018-08-16 10:53:59+00:00,2,16,35,73,0,2,"West Bengal, India",False,https://pbs.twimg.com/profile_images/1030046421242839040/ShPWZstb_normal.jpg,0,0,0,0,1
kiruk3865,1482603102545285120,human,Jinuk Kim,False,2022-01-16 06:38:37+00:00,1,66,0,23,0,0,,False,https://pbs.twimg.com/profile_images/1482603176356610048/9IZygnQi_normal.jpg,0,0,0,0,0
ziiiiiiiiiiiira,1371483467003785222,human,دختری گیر کرده در واقعیت,False,2021-03-15 15:29:00+00:00,427,216,12413,29704,0,124,,False,https://pbs.twimg.com/profile_images/1588959072623202305/HhTDfWzv_normal.jpg,63,0,167,0,1
WorkItDaily,18898143,human,Work It Daily,False,2009-01-12 11:23:47+00:00,81967,4556,70465,7328,2835,27241,"Hampton, NH",False,https://pbs.twimg.com/profile_images/1349373437354106881/1R9V7dAU_normal.jpg,5,37,49,3,1
Mondaylee,239060144,human,Sir Mondaylee💡,False,2011-01-16 18:23:31+00:00,68850,39287,291268,394336,18,1736,Exactly where God wants me,False,https://pbs.twimg.com/profile_images/1580136618639474693/hd-YoJbC_normal.jpg,80,440,859,10,1
TheWeekLive,400630125,human,THE WEEK,True,2011-10-29 10:14:49+00:00,24954,318,79511,476,191,4715,India,False,https://pbs.twimg.com/profile_images/639701923004723200/s2BgkstR_normal.png,40,56,339,8,1
fitzyMFNcent,456274497,human,Fitzy ¢laus,False,2012-01-06 02:20:06+00:00,775,733,18583,27619,15,2589,"Sandusky, OH",False,https://pbs.twimg.com/profile_images/1572794308616491011/byJqtq7M_normal.jpg,15,3,370,1,2
giovanni1085,1015681547415031808,human,Giovanni Colavizza,False,2018-07-07 19:38:46+00:00,1294,1357,1904,13680,33,46,Amsterdam & Firenze,False,https://pbs.twimg.com/profile_images/1015682196114411520/ifVgtGlO_normal.jpg,66,362,758,33,3
HOPERISEProjec1,1086612410478268416,human,HOPE RISE Project,False,2019-01-19 13:12:41+00:00,46,169,19,12,0,10,"Birmingham, England",False,https://pbs.twimg.com/profile_images/1086612538798817280/9GZuIqJd_normal.png,0,10,23,4,2
___AliZ_,1070942382986801153,bot,Ali,False,2018-12-07 07:25:36+00:00,69,101,4290,4352,0,0,,False,https://pbs.twimg.com/profile_images/1572743158022438912/TMkAV4aS_normal.jpg,16,2,31,0,1
scholrly,199369366,human,Scholrly,False,2010-10-06 17:57:29+00:00,426,170,469,6,33,13,"Atlanta, GA",False,https://pbs.twimg.com/profile_images/1291835594/sch_avatar_normal.png,23,91,31,0,6
sridhar_gks,837867651078610944,human,SridharGKS,False,2017-03-04 03:29:49+00:00,19,312,16,107,0,0,,True,https://pbs.twimg.com/profile_images/1312267790288449537/RA3J4XM-_normal.jpg,0,0,0,0,0
memobarba,57398614,human,Guillermo Barba,True,2009-07-16 17:59:24+00:00,207638,184507,169361,140346,1011,3767,Mexico City,False,https://pbs.twimg.com/profile_images/1428370064562999306/vZtwVWTT_normal.jpg,2005,10952,36047,306,2
xzlab_org,233160369,human,Xiang Zhou,False,2011-01-02 13:22:40+00:00,546,151,33,52,7,0,Ann Arbor,False,https://pbs.twimg.com/profile_images/1600510229032194049/xPMHIDgt_normal.jpg,3,45,102,0,3
RocDevFdn,940578188979253248,human,RocDev,False,2017-12-12 13:44:50+00:00,98,117,147,39,0,40,"Rochester, NY",False,https://pbs.twimg.com/profile_images/941146849368424448/4OMKFx85_normal.jpg,14,40,111,10,6
nkneeraj95,1243354663933493249,human,Neeraj Kumar,False,2020-03-27 01:50:42+00:00,18,919,31,1052,1,2,"New Delhi, India",False,https://pbs.twimg.com/profile_images/1243942566019522561/nmzpz1_b_normal.jpg,1,0,0,0,1
BlkMamasMatter,781982295863484456,bot,Black Mamas Matter Alliance,False,2016-09-30 22:21:22+00:00,25201,309,5500,4582,197,1255,,False,https://pbs.twimg.com/profile_images/1034061111878926338/F6noKVPX_normal.jpg,36,600,1540,52,4
EmtiyazKhan,927837253,human,Emtiyaz Khan,False,2012-11-05 15:32:22+00:00,10604,226,5412,9864,108,353,"Tokyo-to, Japan",False,https://pbs.twimg.com/profile_images/1391603927968145410/gr1Ig8Aa_normal.jpg,81,149,1277,16,2
ArsenaIVids,1356705529528283136,human,Arsenal Vids That Go Hard,False,2021-02-02 20:46:24+00:00,35817,641,45,260,280,107,,False,https://pbs.twimg.com/profile_images/1569077298942382081/zCxbN8kQ_normal.jpg,572,7317,54882,901,1
mittaltushant,124745749,human,Tushant Mittal,False,2010-03-20 12:24:18+00:00,243,632,662,24622,0,36,"Chicago, IL",False,https://pbs.twimg.com/profile_images/1543635714599968769/ul2K8N_f_normal.jpg,49,16,288,4,3
EUDissemination,1044979644183838720,human,(EDMA) European Dissemination Media Agency,False,2018-09-26 15:58:56+00:00,1798,4129,2091,936,5,62,"England, United Kingdom",False,https://pbs.twimg.com/profile_images/1054692207234613248/jvId2wuE_normal.jpg,8,53,135,8,2
RobertS53734596,958405675998162944,human,Robert Stephens,False,2018-01-30 18:24:54+00:00,16,140,4,0,0,1,"Atlanta, GA",False,https://pbs.twimg.com/profile_images/958408694546534401/xmAMjfk-_normal.jpg,0,0,0,0,1
Zeleking,1484498142825431040,human,Spirea Tiberiu,False,2022-01-21 12:08:44+00:00,0,7,3,0,0,1,,False,https://pbs.twimg.com/profile_images/1484498193928921089/i7W_JFpt_normal.jpg,0,0,0,0,0
DonalynBarone,1484243495283879936,human,dona darling ☮️,False,2022-01-20 19:17:20+00:00,1411,2677,20931,7215,2,14130,,False,https://pbs.twimg.com/profile_images/1484243808267091968/qbKl0Dym_normal.jpg,16,123,375,9,1
UJayarama,913284448686301184,human,Jayarama Uluvana,False,2017-09-28 06:09:15+00:00,46,212,137,243,0,12,"Kasaragod, India",False,https://pbs.twimg.com/profile_images/913294838400901120/Gpzi0xrK_normal.jpg,1,16,46,2,1
jeffphowe,59001491,human,Jeff Howe,True,2009-07-22 02:08:06+00:00,142618,659,74531,42091,3138,2485,Boston,False,https://pbs.twimg.com/profile_images/1388232398467387399/LfNTcSbT_normal.jpg,1642,3327,46343,1617,2
Yash78084388,907577359498338304,bot,Yash,False,2017-09-12 12:11:19+00:00,35,201,64,7264,1,5,,False,https://pbs.twimg.com/profile_images/1288865862179532801/-epJoMLa_normal.jpg,13,1,84,0,3
osmansayginer,180038665,human,Osman Sayginer,False,2010-08-18 18:02:30+00:00,217,168,211,834,2,42,,False,https://pbs.twimg.com/profile_images/1408529615866445825/0W0rgypk_normal.jpg,43,14,248,7,3
RichardDawkins,15143478,human,Richard Dawkins,True,2008-06-17 08:15:17+00:00,2973644,357,32340,236,18126,680,,False,https://pbs.twimg.com/profile_images/1094327574031945729/tU8wz8DL_normal.jpg,12207,29806,172828,3412,2
fvantubergen,811874704772501504,human,Frank van Tubergen,False,2016-12-22 10:03:08+00:00,1135,858,426,557,5,1,Utrecht,False,https://pbs.twimg.com/profile_images/1283364802283405314/TX9f409G_normal.jpg,58,318,802,21,3
StanfordDaily,25427470,human,The Stanford Daily,True,2009-03-20 01:15:08+00:00,18037,184,12015,735,526,589,"Stanford, CA",False,https://pbs.twimg.com/profile_images/828118030605381636/G3wb0UIB_normal.jpg,513,1306,7463,506,3
LBank_Exchange,913302048564637696,bot,LBank.com,False,2017-09-28 07:19:11+00:00,421715,1095,7417,2259,458,4997,,False,https://pbs.twimg.com/profile_images/1598665575412154371/_AXDpZSs_normal.jpg,3319,3534,9750,563,3
TimotiOzcelik,499161087,bot,Timoteos Onur Özçelik,False,2012-02-21 20:54:33+00:00,151,264,1062,995,0,28,,False,https://pbs.twimg.com/profile_images/1263906315568627715/vxOlsnQn_normal.jpg,47,2,78,0,7
trevarin,48979419,human,Trev,False,2009-06-20 10:52:09+00:00,215,794,4663,2682,7,280,110110001011,True,https://pbs.twimg.com/profile_images/424508706618093569/nUMw0xT4_normal.jpeg,0,0,0,0,0
isacastroo1703,745294695220158464,human,𝑰𝒔𝒂 𝒄𝒂𝒔𝒕𝒓𝒐,False,2016-06-21 16:37:57+00:00,83,173,2,684,0,0,,False,https://pbs.twimg.com/profile_images/1592721372932866048/AvnH-x0W_normal.jpg,0,0,0,0,1
MarkSoliman,23886144,human,Mark Soliman,False,2009-03-12 03:29:19+00:00,5348,1958,6214,7560,56,527,"Orlando, FL",False,https://pbs.twimg.com/profile_images/1590081348559069187/Dcx8Tx4L_normal.jpg,72,100,765,11,1
GarshytHoel,2457027740,human,harsh,False,2014-04-21 19:25:52+00:00,2002,457,5409,15417,25,688,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/1597435739070791680/FIQP-anK_normal.jpg,138,20,1646,7,3
janexwang,22385548,human,Jane Wang,False,2009-03-01 17:55:32+00:00,32701,416,1574,3798,710,42,"London, England",False,https://pbs.twimg.com/profile_images/1324000304652759040/ZCBaTTBe_normal.jpg,137,376,3296,38,1
